Frame,Conf,X,Y,Width,Height,ID,ID_Norm
490,0.7216796875,952,247,47,33,242,5
490,0.71533203125,1846,384,140,81,289,1
491,0.8955078125,999,562,307,249,72,9
491,0.91650390625,1796,767,247,292,74,11
491,0.77978515625,1371,543,326,236,91,2
491,0.89013671875,527,314,115,82,118,4
491,0.8447265625,309,175,62,85,123,6
491,0.548828125,877,240,53,39,134,0
491,0.88623046875,850,375,155,105,184,3
491,0.86865234375,686,313,113,79,205,8
491,0.78271484375,375,231,60,44,216,10
491,0.54296875,417,213,46,40,235,12
491,0.7216796875,951,247,46,33,242,5
491,0.69091796875,1838,383,141,80,289,1
492,0.91943359375,1008,568,309,252,72,9
492,0.91796875,1809,779,221,298,74,11
492,0.8955078125,1386,548,332,239,91,2
492,0.8857421875,530,315,116,83,118,4
492,0.85400390625,310,175,63,85,123,6
492,0.8955078125,854,377,157,106,184,3
492,0.87841796875,688,314,113,80,205,8
492,0.78515625,376,231,60,43,216,10
492,0.64599609375,417,214,47,40,235,12
492,0.740234375,949,247,47,33,242,5
492,0.72802734375,1830,382,141,80,289,1
493,0.90576171875,1020,574,314,257,72,9
493,0.9140625,1822,788,195,292,74,11
493,0.8671875,1402,554,338,243,91,2
493,0.87646484375,532,316,116,83,118,4
493,0.87255859375,310,176,63,86,123,6
493,0.6513671875,874,240,53,38,134,0
493,0.88232421875,859,378,157,107,184,3
493,0.5830078125,1096,269,65,47,190,7
493,0.88232421875,691,316,114,79,205,8
493,0.7919921875,378,232,62,44,216,10
493,0.642578125,418,214,46,40,235,12
493,0.751953125,948,247,47,33,242,5
493,0.82568359375,1822,381,141,80,289,1
494,0.93359375,1030,580,320,261,72,9
494,0.9072265625,1836,786,166,267,74,11
494,0.87841796875,1417,559,344,248,91,2
494,0.875,534,317,116,84,118,4
494,0.865234375,311,176,64,86,123,6
494,0.89892578125,863,380,158,108,184,3
494,0.59814453125,1094,269,63,47,190,7
494,0.88818359375,693,316,114,79,205,8
494,0.7958984375,379,233,63,44,216,10
494,0.66357421875,419,215,46,41,235,12
494,0.716796875,946,247,47,33,242,5
494,0.830078125,1814,380,139,80,289,1
495,0.927734375,1041,586,325,265,72,9
495,0.88330078125,1851,789,135,252,74,11
495,0.85595703125,1434,565,350,251,91,2
495,0.87255859375,536,319,118,85,118,4
495,0.8671875,311,176,64,86,123,6
495,0.888671875,868,382,160,109,184,3
495,0.66015625,1092,268,65,46,190,7
495,0.8916015625,696,317,115,80,205,8
495,0.79296875,380,233,63,44,216,10
495,0.6875,419,215,46,41,235,12
495,0.732421875,944,246,47,33,242,5
495,0.82080078125,1805,378,136,79,289,1
496,0.9140625,1052,592,330,268,72,9
496,0.7841796875,1865,799,108,237,74,11
496,0.72509765625,1451,571,356,255,91,2
496,0.8671875,539,320,118,85,118,4
496,0.86865234375,311,176,65,86,123,6
496,0.89892578125,874,383,161,110,184,3
496,0.6279296875,1089,268,63,46,190,7
496,0.880859375,699,318,116,80,205,8
496,0.79443359375,381,233,61,45,216,10
496,0.67724609375,419,215,47,41,235,12
496,0.72314453125,942,246,47,32,242,5
496,0.81640625,1797,376,137,79,289,1
497,0.91943359375,1064,598,335,271,72,9
497,0.76220703125,1882,815,74,225,74,11
497,0.88330078125,1469,577,360,259,91,2
497,0.8662109375,542,321,120,86,118,4
497,0.86962890625,311,176,64,86,123,6
497,0.8896484375,878,385,163,111,184,3
497,0.640625,1087,268,64,46,190,7
497,0.87158203125,701,319,117,81,205,8
497,0.78125,381,233,61,45,216,10
497,0.6494140625,420,215,47,41,235,12
497,0.72802734375,941,246,45,32,242,5
497,0.81640625,1789,375,135,78,289,1
498,0.92431640625,1077,605,341,276,72,9
498,0.6513671875,1898,834,42,207,74,11
498,0.84912109375,1487,583,368,264,91,2
498,0.8681640625,544,322,121,88,118,4
498,0.8681640625,311,176,64,86,123,6
498,0.5078125,865,238,50,37,134,0
498,0.90185546875,883,387,164,111,184,3
498,0.70751953125,1084,267,64,46,190,7
498,0.8759765625,704,320,118,82,205,8
498,0.7841796875,383,234,61,45,216,10
498,0.5947265625,421,215,47,41,235,12
498,0.69287109375,939,246,46,32,242,5
498,0.83984375,1780,374,134,78,289,1
499,0.896484375,1087,611,347,280,72,9
499,0.85791015625,1504,590,375,269,91,2
499,0.87255859375,547,323,125,89,118,4
499,0.865234375,311,176,64,86,123,6
499,0.6943359375,864,237,50,37,134,0
499,0.90576171875,888,389,167,113,184,3
499,0.642578125,1082,267,63,45,190,7
499,0.87158203125,707,321,118,83,205,8
499,0.7890625,383,234,61,44,216,10
499,0.57763671875,422,215,46,41,235,12
499,0.716796875,938,246,46,32,242,5
499,0.767578125,1772,372,133,78,289,1
500,0.90283203125,1101,618,354,285,72,9
500,0.85595703125,1524,597,384,272,91,2
500,0.880859375,549,324,126,89,118,4
500,0.8681640625,311,176,64,86,123,6
500,0.607421875,862,238,50,37,134,0
500,0.90283203125,893,391,168,114,184,3
500,0.87158203125,709,322,118,83,205,8
500,0.7841796875,385,234,60,44,216,10
500,0.609375,423,215,46,42,235,12
500,0.6826171875,936,246,47,31,242,5
500,0.79443359375,1764,371,131,78,289,1
501,0.90966796875,1114,625,360,289,72,9
501,0.84716796875,1544,604,392,276,91,2
501,0.88623046875,551,325,126,90,118,4
501,0.8662109375,312,176,64,86,123,6
501,0.65478515625,861,237,50,37,134,0
501,0.8974609375,899,392,170,114,184,3
501,0.64599609375,1078,267,62,45,190,7
501,0.8759765625,712,322,119,84,205,8
501,0.7919921875,386,235,61,44,216,10
501,0.640625,424,215,47,42,235,12
501,0.6298828125,935,245,45,32,242,5
501,0.83349609375,1757,370,130,77,289,1
502,0.91845703125,1127,632,365,293,72,9
502,0.822265625,1564,610,400,282,91,2
502,0.87841796875,554,326,125,91,118,4
502,0.85791015625,312,176,64,86,123,6
502,0.57373046875,859,237,50,38,134,0
502,0.90673828125,904,395,171,116,184,3
502,0.66552734375,1076,267,62,45,190,7
502,0.87158203125,716,323,121,84,205,8
502,0.7880859375,388,235,62,45,216,10
502,0.56982421875,424,215,46,42,235,12
502,0.67041015625,934,245,45,31,242,5
502,0.79443359375,1749,369,130,77,289,1
503,0.91650390625,1140,639,373,298,72,9
503,0.8310546875,1585,617,407,286,91,2
503,0.86865234375,557,326,125,91,118,4
503,0.85302734375,312,176,65,86,123,6
503,0.58154296875,857,236,50,37,134,0
503,0.91162109375,909,397,171,116,184,3
503,0.60009765625,1073,266,62,45,190,7
503,0.884765625,718,324,121,85,205,8
503,0.7880859375,389,235,63,45,216,10
503,0.5390625,425,215,46,42,235,12
503,0.609375,932,245,44,31,242,5
503,0.7548828125,1742,368,127,77,289,1
504,0.9248046875,1155,646,381,304,72,9
504,0.83203125,1606,625,417,291,91,2
504,0.875,560,327,125,91,118,4
504,0.85791015625,312,176,66,86,123,6
504,0.60009765625,856,236,48,37,134,0
504,0.90478515625,915,398,172,118,184,3
504,0.75341796875,1072,265,62,45,190,7
504,0.87255859375,721,325,121,86,205,8
504,0.79052734375,390,236,63,45,216,10
504,0.513671875,426,215,45,42,235,12
504,0.7041015625,931,244,44,32,242,5
504,0.70751953125,1734,366,126,76,289,1
505,0.91943359375,1170,655,388,308,72,9
505,0.84716796875,1628,632,427,295,91,2
505,0.87744140625,562,328,125,92,118,4
505,0.85205078125,312,176,67,87,123,6
505,0.642578125,854,236,49,36,134,0
505,0.8974609375,920,400,175,120,184,3
505,0.6806640625,1070,265,62,46,190,7
505,0.86865234375,724,326,121,86,205,8
505,0.80322265625,391,235,64,45,216,10
505,0.53515625,426,215,45,42,235,12
505,0.70068359375,929,244,44,32,242,5
505,0.822265625,1726,364,126,75,289,1
506,0.87060546875,1186,662,397,313,72,9
506,0.8408203125,1652,640,436,301,91,2
506,0.875,565,329,127,92,118,4
506,0.83740234375,312,175,68,87,123,6
506,0.70556640625,853,235,48,37,134,0
506,0.90283203125,926,402,177,120,184,3
506,0.6806640625,1068,264,62,46,190,7
506,0.8759765625,728,327,123,87,205,8
506,0.77880859375,393,236,63,46,216,10
506,0.57568359375,428,215,44,42,235,12
506,0.73095703125,928,244,44,32,242,5
506,0.7880859375,1719,363,124,75,289,1
507,0.8896484375,1201,670,404,318,72,9
507,0.85693359375,1676,648,448,305,91,2
507,0.875,567,330,127,93,118,4
507,0.85107421875,313,176,69,87,123,6
507,0.7431640625,852,235,49,37,134,0
507,0.9091796875,932,404,177,121,184,3
507,0.75341796875,1065,264,62,45,190,7
507,0.873046875,731,327,124,88,205,8
507,0.78515625,394,236,63,45,216,10
507,0.5869140625,428,215,45,42,235,12
507,0.708984375,926,243,44,32,242,5
507,0.84375,1712,362,123,73,289,1
508,0.8974609375,1217,679,412,326,72,9
508,0.87744140625,1696,656,447,312,91,2
508,0.87744140625,570,331,129,93,118,4
508,0.85302734375,314,176,70,88,123,6
508,0.63525390625,851,235,50,37,134,0
508,0.916015625,938,406,179,123,184,3
508,0.6279296875,1063,263,61,45,190,7
508,0.87744140625,734,328,126,88,205,8
508,0.78271484375,395,236,63,45,216,10
508,0.56201171875,428,215,45,42,235,12
508,0.68408203125,925,242,44,31,242,5
508,0.7919921875,1705,361,123,74,289,1
509,0.91552734375,1233,687,421,333,72,9
509,0.87158203125,1705,663,428,315,91,2
509,0.87646484375,573,332,130,93,118,4
509,0.85888671875,314,175,69,88,123,6
509,0.60009765625,849,234,49,37,134,0
509,0.91796875,943,408,181,124,184,3
509,0.60400390625,1061,262,61,45,190,7
509,0.88623046875,737,329,127,89,205,8
509,0.77587890625,396,236,63,45,216,10
509,0.611328125,429,215,46,42,235,12
509,0.57958984375,923,241,43,31,242,5
509,0.8173828125,1697,359,123,74,289,1
510,0.908203125,1251,696,432,339,72,9
510,0.75341796875,1715,671,408,319,91,2
510,0.8740234375,576,333,131,94,118,4
510,0.8671875,315,175,67,88,123,6
510,0.60009765625,848,234,48,37,134,0
510,0.9150390625,949,410,182,124,184,3
510,0.69921875,1059,262,61,45,190,7
510,0.88427734375,740,330,127,89,205,8
510,0.77734375,397,236,64,46,216,10
510,0.6318359375,430,215,45,42,235,12
510,0.6513671875,922,241,44,31,242,5
510,0.77197265625,1691,358,121,74,289,1
511,0.921875,1269,706,441,345,72,9
511,0.8154296875,1726,679,387,323,91,2
511,0.875,579,334,132,96,118,4
511,0.86083984375,315,175,66,89,123,6
511,0.52734375,846,233,50,37,134,0
511,0.91650390625,956,412,184,125,184,3
511,0.87744140625,743,331,127,90,205,8
511,0.76904296875,399,236,64,48,216,10
511,0.5830078125,431,215,45,42,235,12
511,0.552734375,921,241,44,31,242,5
511,0.62255859375,1684,356,120,73,289,1
512,0.90966796875,1287,716,451,352,72,9
512,0.88330078125,1737,688,365,329,91,2
512,0.5234375,778,219,46,34,97,7
512,0.8798828125,582,336,133,96,118,4
512,0.86328125,315,175,67,89,123,6
512,0.615234375,844,232,48,37,134,0
512,0.91748046875,962,414,187,126,184,3
512,0.6806640625,1055,261,60,44,190,11
512,0.8662109375,746,332,128,90,205,8
512,0.7705078125,400,236,63,48,216,10
512,0.60205078125,430,215,46,42,235,12
512,0.638671875,920,241,44,31,242,5
512,0.517578125,377,197,42,32,260,13
512,0.64404296875,1677,355,120,73,289,1
513,0.8671875,1306,726,462,362,72,9
513,0.88330078125,1748,697,342,335,91,2
513,0.8896484375,585,338,133,96,118,4
513,0.865234375,315,175,67,89,123,6
513,0.60595703125,843,232,49,37,134,0
513,0.9140625,968,416,189,128,184,3
513,0.67041015625,1053,260,59,44,190,11
513,0.86865234375,749,333,129,90,205,8
513,0.78271484375,401,237,64,49,216,10
513,0.60205078125,431,215,46,42,235,12
513,0.56787109375,918,241,44,30,242,5
513,0.7646484375,1670,354,119,73,289,1
514,0.921875,1327,736,472,369,72,9
514,0.85595703125,1759,707,320,341,91,2
514,0.896484375,587,339,133,98,118,4
514,0.8623046875,315,175,68,89,123,6
514,0.6513671875,841,232,48,37,134,0
514,0.91796875,974,419,189,129,184,3
514,0.5830078125,1051,259,59,44,190,11
514,0.8681640625,752,333,129,91,205,8
514,0.77734375,402,237,63,50,216,10
514,0.60205078125,432,215,46,42,235,12
514,0.56787109375,916,240,43,30,242,5
514,0.6943359375,1663,353,117,73,289,1
515,0.908203125,1346,747,484,376,72,9
515,0.83740234375,1772,718,295,348,91,2
515,0.57958984375,774,217,44,35,97,7
515,0.89111328125,590,340,134,98,118,4
515,0.87158203125,316,175,69,89,123,6
515,0.61328125,840,231,49,37,134,0
515,0.91259765625,981,421,191,131,184,3
515,0.87255859375,755,335,130,91,205,8
515,0.77734375,403,237,65,50,216,10
515,0.5908203125,433,215,46,42,235,12
515,0.552734375,915,239,44,30,242,5
515,0.525390625,378,196,43,32,260,13
515,0.84375,1656,352,115,72,289,1
516,0.90478515625,1367,759,497,386,72,9
516,0.89404296875,1785,729,269,355,91,2
516,0.888671875,593,341,136,99,118,4
516,0.8681640625,316,175,69,89,123,6
516,0.56396484375,838,230,48,36,134,0
516,0.916015625,988,423,192,132,184,3
516,0.5888671875,1047,259,60,44,190,11
516,0.875,759,336,131,90,205,8
516,0.7705078125,405,237,64,50,216,10
516,0.611328125,434,216,46,43,235,12
516,0.56396484375,914,239,43,30,242,5
516,0.56005859375,379,196,43,33,260,13
516,0.80908203125,1649,350,116,72,289,1
517,0.884765625,1390,771,508,393,72,9
517,0.85888671875,1798,739,242,364,91,2
517,0.888671875,596,342,137,100,118,4
517,0.8623046875,316,175,69,90,123,6
517,0.58154296875,838,230,48,36,134,0
517,0.9150390625,994,426,195,132,184,3
517,0.87060546875,763,337,133,90,205,8
517,0.79052734375,406,237,65,50,216,10
517,0.5888671875,434,215,47,42,235,12
517,0.6513671875,912,238,43,31,242,5
517,0.556640625,380,196,43,32,260,13
517,0.732421875,1643,349,114,72,289,1
518,0.88623046875,1414,783,523,401,72,9
518,0.82666015625,1812,750,214,371,91,2
518,0.89013671875,599,344,139,100,118,4
518,0.86083984375,316,175,68,89,123,6
518,0.5927734375,836,230,47,36,134,0
518,0.9091796875,1001,428,198,133,184,3
518,0.55810546875,1043,258,60,44,190,7
518,0.865234375,767,338,133,92,205,8
518,0.7744140625,408,237,65,50,216,10
518,0.54296875,434,215,48,42,235,12
518,0.62060546875,911,238,43,32,242,5
518,0.5078125,380,196,43,31,260,13
518,0.7890625,1636,348,113,72,289,1
519,0.91259765625,1437,795,539,410,72,9
519,0.892578125,1826,744,187,340,91,2
519,0.888671875,603,345,141,100,118,4
519,0.8623046875,316,175,68,89,123,6
519,0.56591796875,835,229,48,35,134,0
519,0.9189453125,1008,431,200,134,184,3
519,0.529296875,1040,257,59,43,190,7
519,0.87890625,770,340,134,93,205,8
519,0.77978515625,409,238,66,51,216,10
519,0.56396484375,435,216,49,43,235,12
519,0.61865234375,910,238,43,31,242,5
519,0.7216796875,1630,348,113,71,289,1
520,0.91552734375,1462,809,553,420,72,9
520,0.86865234375,1841,745,157,324,91,2
520,0.51171875,769,216,44,36,97,11
520,0.896484375,606,347,141,101,118,4
520,0.86962890625,316,175,68,90,123,6
520,0.6259765625,832,229,48,35,134,0
520,0.9091796875,1015,433,202,135,184,3
520,0.501953125,1039,257,59,43,190,7
520,0.884765625,773,342,135,93,205,8
520,0.7744140625,410,239,67,50,216,10
520,0.60205078125,436,216,48,44,235,12
520,0.60009765625,909,237,43,32,242,5
520,0.7548828125,1624,346,113,71,289,1
521,0.8896484375,1488,822,570,430,72,9
521,0.85791015625,1856,749,127,316,91,2
521,0.89306640625,609,348,140,101,118,4
521,0.87158203125,316,175,68,90,123,6
521,0.63525390625,832,229,48,35,134,0
521,0.90966796875,1023,436,205,137,184,3
521,0.60205078125,1037,257,58,43,190,7
521,0.88720703125,777,343,135,94,205,8
521,0.78515625,412,240,66,50,216,10
521,0.60009765625,437,216,48,45,235,12
521,0.61669921875,907,238,42,30,242,5
521,0.7880859375,1617,345,113,70,289,1
522,0.8662109375,1515,837,586,437,72,9
522,0.77734375,1871,761,95,310,91,2
522,0.89501953125,612,349,143,101,118,4
522,0.87060546875,317,175,68,90,123,6
522,0.609375,830,229,48,35,134,0
522,0.9091796875,1029,439,206,139,184,3
522,0.73876953125,1034,256,59,43,190,7
522,0.89013671875,780,344,137,96,205,8
522,0.8115234375,413,241,67,50,216,10
522,0.63720703125,437,216,49,44,235,12
522,0.515625,905,238,43,29,242,5
522,0.82666015625,1610,344,111,70,289,1
523,0.8681640625,1544,849,608,442,72,9
523,0.5546875,1889,784,61,290,91,2
523,0.892578125,616,351,143,103,118,4
523,0.865234375,317,175,69,90,123,6
523,0.66015625,829,228,48,35,134,0
523,0.91064453125,1038,442,207,140,184,3
523,0.62060546875,1033,256,59,42,190,7
523,0.88330078125,784,345,138,96,205,8
523,0.806640625,414,241,67,50,216,10
523,0.57958984375,439,216,49,44,235,12
523,0.673828125,1605,343,111,70,289,1
524,0.79052734375,1573,857,626,438,72,9
524,0.884765625,619,353,144,103,118,4
524,0.8681640625,318,175,69,91,123,6
524,0.56591796875,828,228,48,36,134,0
524,0.90380859375,1045,444,209,141,184,3
524,0.7431640625,1031,256,58,42,190,7
524,0.88623046875,788,346,139,96,205,8
524,0.8017578125,416,241,66,50,216,10
524,0.5546875,439,217,48,44,235,12
524,0.58154296875,904,237,43,28,242,5
524,0.84912109375,1599,342,108,69,289,1
525,0.6298828125,1599,863,637,428,72,9
525,0.88427734375,622,354,145,104,118,4
525,0.873046875,318,175,69,90,123,6
525,0.63720703125,826,228,47,35,134,0
525,0.90673828125,1052,447,212,142,184,3
525,0.69580078125,1030,256,59,42,190,7
525,0.88623046875,791,348,141,97,205,8
525,0.80419921875,416,241,67,51,216,10
525,0.544921875,440,217,48,44,235,12
525,0.611328125,902,237,41,28,242,5
525,0.78271484375,1592,341,110,69,289,1
526,0.90283203125,1611,869,616,416,72,9
526,0.8857421875,625,356,146,105,118,4
526,0.86328125,318,175,68,91,123,6
526,0.56396484375,825,228,47,36,134,0
526,0.916015625,1061,450,215,144,184,3
526,0.64599609375,1027,255,58,42,190,7
526,0.8896484375,795,349,141,97,205,8
526,0.7958984375,418,242,65,51,216,10
526,0.5234375,440,217,49,44,235,12
526,0.6669921875,900,237,41,28,242,5
526,0.79296875,1586,341,108,67,289,1
527,0.88720703125,1623,874,592,403,72,9
527,0.8896484375,628,357,146,106,118,4
527,0.861328125,318,176,68,91,123,6
527,0.62060546875,823,228,47,35,134,0
527,0.9072265625,1068,452,218,146,184,3
527,0.73388671875,1025,255,57,42,190,7
527,0.89990234375,799,351,142,98,205,8
527,0.80078125,420,243,66,51,216,10
527,0.6494140625,899,236,41,29,242,5
527,0.830078125,1581,340,107,68,289,1
528,0.9150390625,1634,880,571,391,72,9
528,0.89697265625,632,360,148,107,118,4
528,0.85009765625,318,176,68,92,123,6
528,0.5927734375,821,228,47,35,134,0
528,0.91064453125,1076,456,220,148,184,3
528,0.67578125,1023,255,58,42,190,7
528,0.89990234375,803,352,142,99,205,8
528,0.79296875,421,243,66,52,216,10
528,0.673828125,897,236,42,29,242,5
528,0.8115234375,1576,339,107,68,289,1
529,0.90478515625,1646,886,546,378,72,9
529,0.89990234375,636,361,149,108,118,4
529,0.84814453125,318,177,68,92,123,6
529,0.5927734375,820,228,48,35,134,0
529,0.91357421875,1085,460,224,150,184,3
529,0.716796875,1021,254,59,42,190,7
529,0.892578125,808,354,144,99,205,8
529,0.79931640625,422,244,67,52,216,10
529,0.529296875,443,218,48,45,235,2
529,0.66357421875,895,236,43,30,242,5
529,0.53125,386,198,43,33,260,11
529,0.7373046875,1569,339,107,67,289,1
530,0.9306640625,1659,892,520,364,72,9
530,0.8974609375,639,363,150,108,118,4
530,0.85009765625,318,177,68,91,123,6
530,0.56591796875,819,228,48,35,134,0
530,0.9208984375,1093,463,225,150,184,3
530,0.76220703125,1019,254,57,42,190,7
530,0.88818359375,811,355,145,99,205,8
530,0.810546875,423,245,67,51,216,10
530,0.5,444,218,48,46,235,2
530,0.6513671875,893,236,43,31,242,5
530,0.7578125,1563,338,105,67,289,1
531,0.92529296875,1673,899,493,349,72,9
531,0.8974609375,643,365,151,109,118,4
531,0.86865234375,318,177,69,91,123,6
531,0.57373046875,818,228,49,34,134,0
531,0.91748046875,1102,466,229,151,184,3
531,0.71044921875,1018,254,57,42,190,7
531,0.89111328125,815,357,145,100,205,8
531,0.8115234375,425,246,67,52,216,10
531,0.55078125,444,219,48,46,235,2
531,0.61865234375,892,235,44,32,242,5
531,0.5234375,386,198,43,33,260,11
531,0.8310546875,1558,337,104,66,289,1
532,0.92919921875,1687,906,465,333,72,9
532,0.896484375,647,367,152,109,118,4
532,0.8662109375,318,177,69,91,123,6
532,0.544921875,817,228,48,34,134,0
532,0.91162109375,1111,470,232,152,184,3
532,0.7041015625,1016,254,56,42,190,7
532,0.89697265625,819,359,146,102,205,8
532,0.82666015625,426,246,68,52,216,10
532,0.5947265625,445,219,48,46,235,2
532,0.544921875,891,236,42,32,242,5
532,0.537109375,387,199,43,34,260,11
532,0.8173828125,1552,336,104,66,289,1
533,0.9248046875,1701,915,437,318,72,9
533,0.90185546875,650,369,153,111,118,4
533,0.84716796875,319,177,70,92,123,6
533,0.5888671875,815,228,48,34,134,0
533,0.916015625,1120,474,234,154,184,3
533,0.708984375,1014,254,56,42,190,7
533,0.900390625,824,361,147,103,205,8
533,0.822265625,427,246,67,51,216,10
533,0.52734375,445,219,48,45,235,2
533,0.609375,890,235,44,32,242,5
533,0.55078125,388,199,43,34,260,11
533,0.78662109375,1546,336,104,66,289,1
534,0.9287109375,1717,923,405,301,72,9
534,0.90283203125,654,371,156,111,118,4
534,0.83740234375,319,178,70,91,123,6
534,0.68408203125,814,228,47,34,134,0
534,0.91357421875,1129,477,236,156,184,3
534,0.70751953125,1012,254,56,42,190,7
534,0.89892578125,829,362,149,105,205,8
534,0.8291015625,429,247,70,53,216,10
534,0.60205078125,889,236,42,31,242,5
534,0.57958984375,388,199,43,35,260,11
534,0.72021484375,1541,335,103,65,289,1
535,0.921875,1735,932,369,285,72,9
535,0.8974609375,657,372,157,112,118,4
535,0.845703125,319,178,70,92,123,6
535,0.662109375,812,228,45,34,134,0
535,0.916015625,1139,481,241,158,184,3
535,0.609375,1010,254,56,43,190,7
535,0.8955078125,833,363,150,105,205,8
535,0.83447265625,430,248,71,52,216,10
535,0.61669921875,887,235,42,31,242,5
535,0.509765625,389,200,43,35,260,11
535,0.7607421875,1535,334,102,66,289,1
536,0.89990234375,1753,941,332,267,72,9
536,0.896484375,661,375,158,113,118,4
536,0.85107421875,319,178,70,93,123,6
536,0.6533203125,811,228,47,34,134,0
536,0.91357421875,1149,484,243,160,184,3
536,0.67041015625,1009,254,56,42,190,7
536,0.8916015625,837,365,152,106,205,8
536,0.82763671875,431,249,72,52,216,10
536,0.5908203125,885,235,42,31,242,5
536,0.708984375,1529,334,103,65,289,1
537,0.89892578125,1771,950,296,249,72,9
537,0.9052734375,665,377,160,115,118,4
537,0.841796875,320,179,71,93,123,6
537,0.67724609375,810,228,45,34,134,0
537,0.916015625,1158,489,247,161,184,3
537,0.609375,1007,254,56,42,190,7
537,0.8955078125,841,367,153,105,205,8
537,0.8232421875,433,250,74,53,216,10
537,0.529296875,448,221,51,44,235,2
537,0.5947265625,884,235,41,31,242,5
537,0.708984375,1524,334,102,65,289,1
538,0.830078125,1794,960,251,228,72,9
538,0.8955078125,669,380,160,116,118,4
538,0.84375,320,180,72,94,123,6
538,0.66015625,809,228,46,34,134,0
538,0.9287109375,1169,493,250,163,184,3
538,0.72802734375,1005,254,56,42,190,7
538,0.89111328125,845,370,155,106,205,8
538,0.82568359375,435,251,74,54,216,10
538,0.517578125,450,222,53,46,235,2
538,0.55810546875,883,235,41,31,242,5
538,0.7958984375,1519,333,99,64,289,1
539,0.85693359375,1816,972,207,207,72,9
539,0.89501953125,674,382,163,117,118,4
539,0.85693359375,320,179,73,94,123,6
539,0.66357421875,807,228,46,34,134,0
539,0.9189453125,1179,496,252,165,184,3
539,0.6513671875,1003,253,56,42,190,7
539,0.89404296875,850,372,156,105,205,8
539,0.81884765625,437,252,73,53,216,10
539,0.56982421875,450,221,53,44,235,2
539,0.63330078125,883,235,40,31,242,5
539,0.505859375,390,201,44,34,260,11
539,0.80419921875,1513,332,101,64,289,1
540,0.900390625,677,384,165,119,118,4
540,0.84375,320,180,73,93,123,6
540,0.62060546875,806,228,47,34,134,0
540,0.91845703125,1190,501,256,167,184,3
540,0.63330078125,1001,253,56,42,190,7
540,0.900390625,855,373,156,105,205,8
540,0.80322265625,438,252,73,53,216,10
540,0.55810546875,881,236,42,30,242,5
540,0.7705078125,1508,332,99,64,289,1
541,0.90869140625,680,386,167,119,118,4
541,0.85205078125,320,180,74,94,123,6
541,0.5888671875,805,228,49,34,134,0
541,0.91845703125,1200,505,259,168,184,3
541,0.57373046875,999,253,56,42,190,7
541,0.89892578125,859,375,156,107,205,8
541,0.7880859375,440,253,73,53,216,10
541,0.52734375,452,221,53,43,235,2
541,0.56396484375,880,236,42,29,242,5
541,0.521484375,390,202,43,35,260,9
541,0.74609375,1502,331,98,64,289,1
542,0.8974609375,684,387,169,120,118,4
542,0.84716796875,321,180,74,94,123,6
542,0.56005859375,804,228,48,33,134,0
542,0.9130859375,1210,509,263,170,184,3
542,0.5908203125,997,253,56,42,190,7
542,0.90283203125,864,377,158,108,205,8
542,0.79296875,442,254,73,53,216,10
542,0.52734375,453,221,51,43,235,2
542,0.56201171875,879,236,42,29,242,5
542,0.501953125,391,203,42,35,260,9
542,0.75341796875,1497,331,98,63,289,1
543,0.9033203125,688,389,168,121,118,4
543,0.84912109375,321,180,74,95,123,6
543,0.537109375,802,228,49,34,134,0
543,0.91162109375,1222,513,266,172,184,3
543,0.61669921875,996,253,55,41,190,7
543,0.89013671875,869,379,159,110,205,8
543,0.81396484375,443,255,74,52,216,10
543,0.54296875,454,221,52,42,235,2
543,0.5869140625,877,236,41,29,242,5
543,0.513671875,392,203,42,35,260,9
543,0.81298828125,1492,330,98,63,289,1
543,0.509765625,247,189,35,26,349,11
544,0.9111328125,693,392,169,121,118,4
544,0.84716796875,321,181,75,95,123,6
544,0.60400390625,801,228,48,34,134,0
544,0.90966796875,1234,518,270,174,184,3
544,0.67236328125,994,253,56,41,190,7
544,0.89990234375,874,381,161,111,205,8
544,0.80322265625,444,255,75,52,216,10
544,0.59814453125,455,221,53,40,235,2
544,0.5830078125,876,236,40,30,242,5
544,0.544921875,393,203,43,36,260,9
544,0.52734375,200,174,36,27,276,12
544,0.8056640625,1487,330,97,63,289,1
544,0.55078125,247,190,36,24,349,11
545,0.9091796875,697,395,171,122,118,4
545,0.8310546875,321,181,75,95,123,6
545,0.9150390625,1245,523,274,176,184,3
545,0.763671875,992,253,55,41,190,7
545,0.8955078125,879,383,162,112,205,8
545,0.79833984375,445,255,76,55,216,10
545,0.6259765625,456,222,53,41,235,2
545,0.60009765625,393,203,44,36,260,9
545,0.5546875,201,174,36,28,276,12
545,0.8154296875,1481,329,98,64,289,1
545,0.56396484375,247,191,36,23,349,11
546,0.9052734375,702,397,171,123,118,4
546,0.84814453125,321,181,75,96,123,6
546,0.91162109375,1256,527,278,180,184,3
546,0.5830078125,990,252,55,40,190,7
546,0.8974609375,884,385,164,113,205,8
546,0.77880859375,447,255,74,56,216,10
546,0.61669921875,457,223,53,42,235,2
546,0.5869140625,394,204,44,36,260,9
546,0.51171875,201,174,35,28,276,12
547,0.90478515625,706,400,174,125,118,4
547,0.85302734375,322,181,75,96,123,6
547,0.515625,797,228,48,33,134,0
547,0.92041015625,1269,532,282,181,184,3
547,0.67919921875,989,252,55,39,190,7
547,0.89697265625,890,387,165,114,205,8
547,0.763671875,449,256,74,55,216,10
547,0.66552734375,458,220,52,36,235,2
547,0.64404296875,394,204,44,35,260,9
